startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2024-11-17T00:00:00Z,APXMIDP,2024-11-17,1,66.92,1750.65
2024-11-17T00:30:00Z,APXMIDP,2024-11-17,2,70.46,1872.1
2024-11-17T01:00:00Z,APXMIDP,2024-11-17,3,69.48,2130.2
2024-11-17T01:30:00Z,APXMIDP,2024-11-17,4,61.16,1492.8
2024-11-17T02:00:00Z,APXMIDP,2024-11-17,5,54.38,2021.15
2024-11-17T02:30:00Z,APXMIDP,2024-11-17,6,54.7,1902.45
2024-11-17T03:00:00Z,APXMIDP,2024-11-17,7,48.4,1669.15
2024-11-17T03:30:00Z,APXMIDP,2024-11-17,8,35.22,1677.9
2024-11-17T04:00:00Z,APXMIDP,2024-11-17,9,49.78,1812.25
2024-11-17T04:30:00Z,APXMIDP,2024-11-17,10,50.59,1672.95
2024-11-17T05:00:00Z,APXMIDP,2024-11-17,11,43.28,2399.2
2024-11-17T05:30:00Z,APXMIDP,2024-11-17,12,41.61,2272.2
2024-11-17T06:00:00Z,APXMIDP,2024-11-17,13,55.47,2164.95
2024-11-17T06:30:00Z,APXMIDP,2024-11-17,14,74.49,2074.2
2024-11-17T07:00:00Z,APXMIDP,2024-11-17,15,86.09,2369.85
2024-11-17T07:30:00Z,APXMIDP,2024-11-17,16,96.0,2243.25
2024-11-17T08:00:00Z,APXMIDP,2024-11-17,17,89.73,2046.4
2024-11-17T08:30:00Z,APXMIDP,2024-11-17,18,98.34,2352.1
2024-11-17T09:00:00Z,APXMIDP,2024-11-17,19,102.49,1980.2
2024-11-17T09:30:00Z,APXMIDP,2024-11-17,20,103.77,2013.5
2024-11-17T10:00:00Z,APXMIDP,2024-11-17,21,103.72,2249.3
2024-11-17T10:30:00Z,APXMIDP,2024-11-17,22,98.94,2349.9
2024-11-17T11:00:00Z,APXMIDP,2024-11-17,23,95.48,2097.4
2024-11-17T11:30:00Z,APXMIDP,2024-11-17,24,87.02,2388.4
2024-11-17T12:00:00Z,APXMIDP,2024-11-17,25,84.92,2147.35
2024-11-17T12:30:00Z,APXMIDP,2024-11-17,26,81.73,2294.15
2024-11-17T13:00:00Z,APXMIDP,2024-11-17,27,83.07,2771.8
2024-11-17T13:30:00Z,APXMIDP,2024-11-17,28,85.61,2692.9
2024-11-17T14:00:00Z,APXMIDP,2024-11-17,29,88.29,3063.45
2024-11-17T14:30:00Z,APXMIDP,2024-11-17,30,89.43,3068.2
2024-11-17T15:00:00Z,APXMIDP,2024-11-17,31,103.09,2279.1
2024-11-17T15:30:00Z,APXMIDP,2024-11-17,32,109.49,2156.7
2024-11-17T16:00:00Z,APXMIDP,2024-11-17,33,113.82,2034.8
2024-11-17T16:30:00Z,APXMIDP,2024-11-17,34,123.65,2377.65
2024-11-17T17:00:00Z,APXMIDP,2024-11-17,35,126.41,2510.6
2024-11-17T17:30:00Z,APXMIDP,2024-11-17,36,125.34,2850.8
2024-11-17T18:00:00Z,APXMIDP,2024-11-17,37,125.68,2806.4
2024-11-17T18:30:00Z,APXMIDP,2024-11-17,38,123.02,3270.75
2024-11-17T19:00:00Z,APXMIDP,2024-11-17,39,117.3,2562.5
2024-11-17T19:30:00Z,APXMIDP,2024-11-17,40,108.98,2123.0
2024-11-17T20:00:00Z,APXMIDP,2024-11-17,41,109.0,2026.65
2024-11-17T20:30:00Z,APXMIDP,2024-11-17,42,102.13,2002.2
2024-11-17T21:00:00Z,APXMIDP,2024-11-17,43,100.16,1750.2
2024-11-17T21:30:00Z,APXMIDP,2024-11-17,44,98.63,1652.65
2024-11-17T22:00:00Z,APXMIDP,2024-11-17,45,100.65,2388.25
2024-11-17T22:30:00Z,APXMIDP,2024-11-17,46,93.93,2333.95
2024-11-17T23:00:00Z,APXMIDP,2024-11-17,47,83.41,1558.65
2024-11-17T23:30:00Z,APXMIDP,2024-11-17,48,85.35,1502.4
