startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-03-17T00:00:00Z,APXMIDP,2026-03-17,1,86.13,1818.4
2026-03-17T00:30:00Z,APXMIDP,2026-03-17,2,90.65,1722.95
2026-03-17T01:00:00Z,APXMIDP,2026-03-17,3,87.65,1752.7
2026-03-17T01:30:00Z,APXMIDP,2026-03-17,4,79.44,1890.5
2026-03-17T02:00:00Z,APXMIDP,2026-03-17,5,76.8,1713.35
2026-03-17T02:30:00Z,APXMIDP,2026-03-17,6,75.29,1807.7
2026-03-17T03:00:00Z,APXMIDP,2026-03-17,7,70.18,1888.6
2026-03-17T03:30:00Z,APXMIDP,2026-03-17,8,69.42,1972.0
2026-03-17T04:00:00Z,APXMIDP,2026-03-17,9,68.17,2155.1
2026-03-17T04:30:00Z,APXMIDP,2026-03-17,10,67.64,2219.75
2026-03-17T05:00:00Z,APXMIDP,2026-03-17,11,85.72,1964.0
2026-03-17T05:30:00Z,APXMIDP,2026-03-17,12,87.37,2404.95
2026-03-17T06:00:00Z,APXMIDP,2026-03-17,13,109.89,2193.7
2026-03-17T06:30:00Z,APXMIDP,2026-03-17,14,121.1,2498.05
2026-03-17T07:00:00Z,APXMIDP,2026-03-17,15,117.41,2529.95
2026-03-17T07:30:00Z,APXMIDP,2026-03-17,16,120.14,2369.2
2026-03-17T08:00:00Z,APXMIDP,2026-03-17,17,102.05,2578.6
2026-03-17T08:30:00Z,APXMIDP,2026-03-17,18,100.33,2693.6
2026-03-17T09:00:00Z,APXMIDP,2026-03-17,19,83.93,3629.3
2026-03-17T09:30:00Z,APXMIDP,2026-03-17,20,69.61,3634.95
2026-03-17T10:00:00Z,APXMIDP,2026-03-17,21,76.28,4163.1
2026-03-17T10:30:00Z,APXMIDP,2026-03-17,22,63.31,4611.65
2026-03-17T11:00:00Z,APXMIDP,2026-03-17,23,41.06,4115.25
2026-03-17T11:30:00Z,APXMIDP,2026-03-17,24,32.72,3564.5
2026-03-17T12:00:00Z,APXMIDP,2026-03-17,25,33.24,4149.6
2026-03-17T12:30:00Z,APXMIDP,2026-03-17,26,28.83,3949.9
2026-03-17T13:00:00Z,APXMIDP,2026-03-17,27,34.42,3603.65
2026-03-17T13:30:00Z,APXMIDP,2026-03-17,28,40.0,4040.85
2026-03-17T14:00:00Z,APXMIDP,2026-03-17,29,44.14,4072.4
2026-03-17T14:30:00Z,APXMIDP,2026-03-17,30,45.8,4338.6
2026-03-17T15:00:00Z,APXMIDP,2026-03-17,31,69.52,4203.1
2026-03-17T15:30:00Z,APXMIDP,2026-03-17,32,81.91,4139.0
2026-03-17T16:00:00Z,APXMIDP,2026-03-17,33,93.89,3523.6
2026-03-17T16:30:00Z,APXMIDP,2026-03-17,34,104.77,3678.0
2026-03-17T17:00:00Z,APXMIDP,2026-03-17,35,117.32,3556.6
2026-03-17T17:30:00Z,APXMIDP,2026-03-17,36,125.3,3492.8
2026-03-17T18:00:00Z,APXMIDP,2026-03-17,37,130.58,4613.4
2026-03-17T18:30:00Z,APXMIDP,2026-03-17,38,135.51,4031.05
2026-03-17T19:00:00Z,APXMIDP,2026-03-17,39,129.51,2692.8
2026-03-17T19:30:00Z,APXMIDP,2026-03-17,40,128.14,2720.7
2026-03-17T20:00:00Z,APXMIDP,2026-03-17,41,113.55,2894.9
2026-03-17T20:30:00Z,APXMIDP,2026-03-17,42,108.52,2616.5
2026-03-17T21:00:00Z,APXMIDP,2026-03-17,43,105.59,2702.35
2026-03-17T21:30:00Z,APXMIDP,2026-03-17,44,91.39,2667.15
2026-03-17T22:00:00Z,APXMIDP,2026-03-17,45,86.75,2621.15
2026-03-17T22:30:00Z,APXMIDP,2026-03-17,46,85.24,3209.45
2026-03-17T23:00:00Z,APXMIDP,2026-03-17,47,83.6,1803.95
2026-03-17T23:30:00Z,APXMIDP,2026-03-17,48,81.55,1705.85
