startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-12-24T00:00:00Z,APXMIDP,2025-12-24,1,54.92,1397.35
2025-12-24T00:30:00Z,APXMIDP,2025-12-24,2,54.4,1425.35
2025-12-24T01:00:00Z,APXMIDP,2025-12-24,3,50.5,1682.7
2025-12-24T01:30:00Z,APXMIDP,2025-12-24,4,45.55,1350.4
2025-12-24T02:00:00Z,APXMIDP,2025-12-24,5,42.24,1548.95
2025-12-24T02:30:00Z,APXMIDP,2025-12-24,6,48.61,2058.75
2025-12-24T03:00:00Z,APXMIDP,2025-12-24,7,47.65,1902.9
2025-12-24T03:30:00Z,APXMIDP,2025-12-24,8,45.27,2059.8
2025-12-24T04:00:00Z,APXMIDP,2025-12-24,9,48.04,2378.7
2025-12-24T04:30:00Z,APXMIDP,2025-12-24,10,46.65,2149.75
2025-12-24T05:00:00Z,APXMIDP,2025-12-24,11,48.66,1986.7
2025-12-24T05:30:00Z,APXMIDP,2025-12-24,12,51.72,2172.55
2025-12-24T06:00:00Z,APXMIDP,2025-12-24,13,54.93,2020.95
2025-12-24T06:30:00Z,APXMIDP,2025-12-24,14,56.73,1852.5
2025-12-24T07:00:00Z,APXMIDP,2025-12-24,15,61.68,2640.2
2025-12-24T07:30:00Z,APXMIDP,2025-12-24,16,67.71,2452.95
2025-12-24T08:00:00Z,APXMIDP,2025-12-24,17,70.93,2475.95
2025-12-24T08:30:00Z,APXMIDP,2025-12-24,18,76.91,2884.9
2025-12-24T09:00:00Z,APXMIDP,2025-12-24,19,81.94,2596.0
2025-12-24T09:30:00Z,APXMIDP,2025-12-24,20,81.63,2457.2
2025-12-24T10:00:00Z,APXMIDP,2025-12-24,21,81.99,2415.3
2025-12-24T10:30:00Z,APXMIDP,2025-12-24,22,79.22,2405.4
2025-12-24T11:00:00Z,APXMIDP,2025-12-24,23,74.42,1671.15
2025-12-24T11:30:00Z,APXMIDP,2025-12-24,24,75.58,1877.65
2025-12-24T12:00:00Z,APXMIDP,2025-12-24,25,75.06,1669.75
2025-12-24T12:30:00Z,APXMIDP,2025-12-24,26,72.63,1485.15
2025-12-24T13:00:00Z,APXMIDP,2025-12-24,27,71.86,1855.95
2025-12-24T13:30:00Z,APXMIDP,2025-12-24,28,75.96,2114.85
2025-12-24T14:00:00Z,APXMIDP,2025-12-24,29,81.63,2415.0
2025-12-24T14:30:00Z,APXMIDP,2025-12-24,30,84.0,2564.8
2025-12-24T15:00:00Z,APXMIDP,2025-12-24,31,87.43,3224.55
2025-12-24T15:30:00Z,APXMIDP,2025-12-24,32,88.49,2570.7
2025-12-24T16:00:00Z,APXMIDP,2025-12-24,33,85.07,2623.8
2025-12-24T16:30:00Z,APXMIDP,2025-12-24,34,88.14,3164.5
2025-12-24T17:00:00Z,APXMIDP,2025-12-24,35,88.93,3326.3
2025-12-24T17:30:00Z,APXMIDP,2025-12-24,36,88.53,2801.1
2025-12-24T18:00:00Z,APXMIDP,2025-12-24,37,88.72,2726.6
2025-12-24T18:30:00Z,APXMIDP,2025-12-24,38,88.13,2644.65
2025-12-24T19:00:00Z,APXMIDP,2025-12-24,39,86.28,1622.25
2025-12-24T19:30:00Z,APXMIDP,2025-12-24,40,79.83,1783.1
2025-12-24T20:00:00Z,APXMIDP,2025-12-24,41,76.59,1831.35
2025-12-24T20:30:00Z,APXMIDP,2025-12-24,42,79.67,2137.8
2025-12-24T21:00:00Z,APXMIDP,2025-12-24,43,81.86,1829.95
2025-12-24T21:30:00Z,APXMIDP,2025-12-24,44,79.92,1576.1
2025-12-24T22:00:00Z,APXMIDP,2025-12-24,45,86.95,1774.35
2025-12-24T22:30:00Z,APXMIDP,2025-12-24,46,85.06,1842.4
2025-12-24T23:00:00Z,APXMIDP,2025-12-24,47,82.19,1399.25
2025-12-24T23:30:00Z,APXMIDP,2025-12-24,48,79.7,1132.05
