startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2026-05-12T23:00:00Z,APXMIDP,2026-05-13,1,114.61,1116.75
2026-05-12T23:30:00Z,APXMIDP,2026-05-13,2,111.42,964.0
2026-05-12T00:00:00Z,APXMIDP,2026-05-12,3,99.4,1448.45
2026-05-12T00:30:00Z,APXMIDP,2026-05-12,4,99.19,1382.25
2026-05-12T01:00:00Z,APXMIDP,2026-05-12,5,107.26,1939.55
2026-05-12T01:30:00Z,APXMIDP,2026-05-12,6,97.04,1928.25
2026-05-12T02:00:00Z,APXMIDP,2026-05-12,7,90.84,1665.85
2026-05-12T02:30:00Z,APXMIDP,2026-05-12,8,89.78,1701.2
2026-05-12T03:00:00Z,APXMIDP,2026-05-12,9,85.24,1388.0
2026-05-12T03:30:00Z,APXMIDP,2026-05-12,10,86.64,1592.6
2026-05-12T04:00:00Z,APXMIDP,2026-05-12,11,91.73,2063.65
2026-05-12T04:30:00Z,APXMIDP,2026-05-12,12,94.78,2371.85
2026-05-12T05:00:00Z,APXMIDP,2026-05-12,13,93.78,2728.3
2026-05-12T05:30:00Z,APXMIDP,2026-05-12,14,109.57,3146.55
2026-05-12T06:00:00Z,APXMIDP,2026-05-12,15,114.14,2573.75
2026-05-12T06:30:00Z,APXMIDP,2026-05-12,16,117.55,3095.5
2026-05-12T07:00:00Z,APXMIDP,2026-05-12,17,112.32,2907.4
2026-05-12T07:30:00Z,APXMIDP,2026-05-12,18,89.04,2811.05
2026-05-12T08:00:00Z,APXMIDP,2026-05-12,19,82.33,3007.85
2026-05-12T08:30:00Z,APXMIDP,2026-05-12,20,76.46,3386.25
2026-05-12T09:00:00Z,APXMIDP,2026-05-12,21,79.38,4952.45
2026-05-12T09:30:00Z,APXMIDP,2026-05-12,22,68.82,4056.3
2026-05-12T10:00:00Z,APXMIDP,2026-05-12,23,55.58,3200.25
2026-05-12T10:30:00Z,APXMIDP,2026-05-12,24,69.81,5062.25
2026-05-12T11:00:00Z,APXMIDP,2026-05-12,25,63.6,4570.1
2026-05-12T11:30:00Z,APXMIDP,2026-05-12,26,64.32,4449.1
2026-05-12T12:00:00Z,APXMIDP,2026-05-12,27,65.29,3800.15
2026-05-12T12:30:00Z,APXMIDP,2026-05-12,28,71.23,4404.05
2026-05-12T13:00:00Z,APXMIDP,2026-05-12,29,77.83,3992.2
2026-05-12T13:30:00Z,APXMIDP,2026-05-12,30,81.53,4330.45
2026-05-12T14:00:00Z,APXMIDP,2026-05-12,31,93.96,3426.2
2026-05-12T14:30:00Z,APXMIDP,2026-05-12,32,93.45,3590.75
2026-05-12T15:00:00Z,APXMIDP,2026-05-12,33,92.63,4247.65
2026-05-12T15:30:00Z,APXMIDP,2026-05-12,34,96.46,4726.8
2026-05-12T16:00:00Z,APXMIDP,2026-05-12,35,107.29,4261.9
2026-05-12T16:30:00Z,APXMIDP,2026-05-12,36,113.14,4029.6
2026-05-12T17:00:00Z,APXMIDP,2026-05-12,37,114.07,4123.45
2026-05-12T17:30:00Z,APXMIDP,2026-05-12,38,121.12,4044.45
2026-05-12T18:00:00Z,APXMIDP,2026-05-12,39,132.49,4026.0
2026-05-12T18:30:00Z,APXMIDP,2026-05-12,40,143.19,3761.1
2026-05-12T19:00:00Z,APXMIDP,2026-05-12,41,146.53,3720.15
2026-05-12T19:30:00Z,APXMIDP,2026-05-12,42,155.45,4214.3
2026-05-12T20:00:00Z,APXMIDP,2026-05-12,43,153.56,3711.45
2026-05-12T20:30:00Z,APXMIDP,2026-05-12,44,147.9,3608.7
2026-05-12T21:00:00Z,APXMIDP,2026-05-12,45,142.39,4129.95
2026-05-12T21:30:00Z,APXMIDP,2026-05-12,46,124.28,4212.95
2026-05-12T22:00:00Z,APXMIDP,2026-05-12,47,117.02,2591.45
2026-05-12T22:30:00Z,APXMIDP,2026-05-12,48,112.13,1376.8
