startTime,dataProvider,settlementDate,settlementPeriod,price,volume
2025-03-10T00:00:00Z,APXMIDP,2025-03-10,1,80.65,1056.9
2025-03-10T00:30:00Z,APXMIDP,2025-03-10,2,80.74,1193.75
2025-03-10T01:00:00Z,APXMIDP,2025-03-10,3,79.76,986.3
2025-03-10T01:30:00Z,APXMIDP,2025-03-10,4,77.62,1047.8
2025-03-10T02:00:00Z,APXMIDP,2025-03-10,5,81.96,1181.85
2025-03-10T02:30:00Z,APXMIDP,2025-03-10,6,81.38,1232.65
2025-03-10T03:00:00Z,APXMIDP,2025-03-10,7,88.21,1133.4
2025-03-10T03:30:00Z,APXMIDP,2025-03-10,8,85.11,1293.75
2025-03-10T04:00:00Z,APXMIDP,2025-03-10,9,92.33,1292.5
2025-03-10T04:30:00Z,APXMIDP,2025-03-10,10,89.54,1507.65
2025-03-10T05:00:00Z,APXMIDP,2025-03-10,11,100.97,2012.7
2025-03-10T05:30:00Z,APXMIDP,2025-03-10,12,104.95,2207.5
2025-03-10T06:00:00Z,APXMIDP,2025-03-10,13,114.79,2070.5
2025-03-10T06:30:00Z,APXMIDP,2025-03-10,14,114.14,2195.85
2025-03-10T07:00:00Z,APXMIDP,2025-03-10,15,99.84,2809.15
2025-03-10T07:30:00Z,APXMIDP,2025-03-10,16,98.36,3100.45
2025-03-10T08:00:00Z,APXMIDP,2025-03-10,17,87.15,2734.6
2025-03-10T08:30:00Z,APXMIDP,2025-03-10,18,83.74,3540.95
2025-03-10T09:00:00Z,APXMIDP,2025-03-10,19,75.51,3162.3
2025-03-10T09:30:00Z,APXMIDP,2025-03-10,20,71.42,3808.2
2025-03-10T10:00:00Z,APXMIDP,2025-03-10,21,74.22,3812.7
2025-03-10T10:30:00Z,APXMIDP,2025-03-10,22,77.07,3962.7
2025-03-10T11:00:00Z,APXMIDP,2025-03-10,23,71.15,3206.9
2025-03-10T11:30:00Z,APXMIDP,2025-03-10,24,69.39,3712.95
2025-03-10T12:00:00Z,APXMIDP,2025-03-10,25,71.2,3312.9
2025-03-10T12:30:00Z,APXMIDP,2025-03-10,26,70.54,3537.95
2025-03-10T13:00:00Z,APXMIDP,2025-03-10,27,73.1,4018.5
2025-03-10T13:30:00Z,APXMIDP,2025-03-10,28,70.8,3680.0
2025-03-10T14:00:00Z,APXMIDP,2025-03-10,29,70.69,3711.45
2025-03-10T14:30:00Z,APXMIDP,2025-03-10,30,71.57,3935.9
2025-03-10T15:00:00Z,APXMIDP,2025-03-10,31,79.39,3214.1
2025-03-10T15:30:00Z,APXMIDP,2025-03-10,32,78.73,2888.7
2025-03-10T16:00:00Z,APXMIDP,2025-03-10,33,79.9,3161.35
2025-03-10T16:30:00Z,APXMIDP,2025-03-10,34,79.16,2750.95
2025-03-10T17:00:00Z,APXMIDP,2025-03-10,35,92.37,2980.7
2025-03-10T17:30:00Z,APXMIDP,2025-03-10,36,99.4,3171.0
2025-03-10T18:00:00Z,APXMIDP,2025-03-10,37,113.3,3536.05
2025-03-10T18:30:00Z,APXMIDP,2025-03-10,38,115.74,3462.0
2025-03-10T19:00:00Z,APXMIDP,2025-03-10,39,102.95,3192.2
2025-03-10T19:30:00Z,APXMIDP,2025-03-10,40,90.82,2750.45
2025-03-10T20:00:00Z,APXMIDP,2025-03-10,41,87.5,2582.55
2025-03-10T20:30:00Z,APXMIDP,2025-03-10,42,89.44,2792.15
2025-03-10T21:00:00Z,APXMIDP,2025-03-10,43,80.49,2305.1
2025-03-10T21:30:00Z,APXMIDP,2025-03-10,44,82.09,2334.05
2025-03-10T22:00:00Z,APXMIDP,2025-03-10,45,86.5,2226.6
2025-03-10T22:30:00Z,APXMIDP,2025-03-10,46,90.85,2857.0
2025-03-10T23:00:00Z,APXMIDP,2025-03-10,47,82.57,1833.95
2025-03-10T23:30:00Z,APXMIDP,2025-03-10,48,80.22,1995.8
