settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-04-05,1,0.0,9093.098,5056.831,14149.929,14149.929
2026-04-05,2,0.0,9093.098,5056.831,14149.929,14149.929
2026-04-05,3,0.0,12907.501,10251.184,23158.684999999998,23158.684999999998
2026-04-05,4,0.0,12907.501,10251.184,23158.684999999998,23158.684999999998
2026-04-05,5,0.0,12894.143,10625.447,23519.59,23519.59
2026-04-05,6,0.0,12894.143,10625.447,23519.59,23519.59
2026-04-05,7,0.0,12670.935,10860.193,23531.127999999997,23531.127999999997
2026-04-05,8,0.0,12670.935,10860.193,23531.127999999997,23531.127999999997
2026-04-05,9,0.0,12627.94,10784.588,23412.528,23412.528
2026-04-05,10,0.0,12627.94,10784.588,23412.528,23412.528
2026-04-05,11,0.0,12963.169,10492.938,23456.107,23456.107
2026-04-05,12,0.0,12963.169,10492.938,23456.107,23456.107
2026-04-05,13,0.0,13410.065,10023.495,23433.56,23433.56
2026-04-05,14,206.0,13410.065,10023.495,23433.56,23639.56
2026-04-05,15,836.0,13674.97,9513.243,23188.213,24024.213
2026-04-05,16,1789.0,13674.97,9513.243,23188.213,24977.213
2026-04-05,17,2903.0,13663.709,9016.026,22679.735,25582.735
2026-04-05,18,4048.0,13663.709,9016.026,22679.735,26727.735
2026-04-05,19,5115.0,13547.216,8835.618,22382.834000000003,27497.834000000003
2026-04-05,20,6056.0,13547.216,8835.618,22382.834000000003,28438.834000000003
2026-04-05,21,6861.0,13332.497,9112.386,22444.883,29305.883
2026-04-05,22,7608.0,13332.497,9112.386,22444.883,30052.883
2026-04-05,23,8364.0,12998.666,9494.303,22492.968999999997,30856.968999999997
2026-04-05,24,9063.0,12998.666,9494.303,22492.968999999997,31555.968999999997
2026-04-05,25,9607.0,12754.286,9890.726,22645.012000000002,32252.012000000002
2026-04-05,26,9914.0,12754.286,9890.726,22645.012000000002,32559.012000000002
2026-04-05,27,9936.0,12743.979,10274.232,23018.211,32954.210999999996
2026-04-05,28,9733.0,12743.979,10274.232,23018.211,32751.211
2026-04-05,29,9383.0,12882.306,10580.677,23462.983,32845.983
2026-04-05,30,8913.0,12882.306,10580.677,23462.983,32375.983
2026-04-05,31,8327.0,13060.174,10770.29,23830.464,32157.464
2026-04-05,32,7589.0,13060.174,10770.29,23830.464,31419.464
2026-04-05,33,6671.0,13166.209,10731.482,23897.691,30568.691
2026-04-05,34,5626.0,13166.209,10731.482,23897.691,29523.691
2026-04-05,35,4517.0,13019.605,10428.164,23447.769,27964.769
2026-04-05,36,3360.0,13019.605,10428.164,23447.769,26807.769
2026-04-05,37,2192.0,12743.48,9782.12,22525.6,24717.6
2026-04-05,38,1162.0,12743.48,9782.12,22525.6,23687.6
2026-04-05,39,421.0,12391.389,8746.845,21138.233999999997,21559.233999999997
2026-04-05,40,20.0,12391.389,8746.845,21138.233999999997,21158.233999999997
2026-04-05,41,0.0,11859.173,7744.752,19603.925000000003,19603.925000000003
2026-04-05,42,0.0,11859.173,7744.752,19603.925000000003,19603.925000000003
2026-04-05,43,18.0,11266.118,7001.841,18267.959000000003,18285.959000000003
2026-04-05,44,0.0,11266.118,7001.841,18267.959000000003,18267.959000000003
2026-04-05,45,0.0,10635.641,6347.781,16983.422,16983.422
2026-04-05,46,0.0,10635.641,6347.781,16983.422,16983.422
2026-04-05,47,0.0,9890.568,5674.624,15565.192,15565.192
2026-04-05,48,0.0,9890.568,5674.624,15565.192,15565.192
