settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-03-07,1,0.0,2702.53,3374.672,6077.202,6077.202
2026-03-07,2,0.0,2702.53,3374.672,6077.202,6077.202
2026-03-07,3,0.0,2774.266,3698.544,6472.8099999999995,6472.8099999999995
2026-03-07,4,0.0,2774.266,3698.544,6472.8099999999995,6472.8099999999995
2026-03-07,5,0.0,2856.746,3919.074,6775.82,6775.82
2026-03-07,6,0.0,2856.746,3919.074,6775.82,6775.82
2026-03-07,7,0.0,2852.525,4073.04,6925.5650000000005,6925.5650000000005
2026-03-07,8,0.0,2852.525,4073.04,6925.5650000000005,6925.5650000000005
2026-03-07,9,0.0,2796.067,4155.225,6951.292,6951.292
2026-03-07,10,0.0,2796.067,4155.225,6951.292,6951.292
2026-03-07,11,0.0,2727.829,4174.7,6902.529,6902.529
2026-03-07,12,0.0,2727.829,4174.7,6902.529,6902.529
2026-03-07,13,0.0,2720.256,4220.441,6940.697,6940.697
2026-03-07,14,0.0,2720.256,4220.441,6940.697,6940.697
2026-03-07,15,300.0,2699.635,4313.872,7013.5070000000005,7313.5070000000005
2026-03-07,16,821.0,2699.635,4313.872,7013.5070000000005,7834.5070000000005
2026-03-07,17,1478.0,2632.631,4369.631,7002.262000000001,8480.262
2026-03-07,18,2112.0,2632.631,4369.631,7002.262000000001,9114.262
2026-03-07,19,2612.0,2533.417,4314.581,6847.998,9459.998
2026-03-07,20,3121.0,2533.417,4314.581,6847.998,9968.998
2026-03-07,21,3767.0,2405.363,3975.823,6381.186,10148.186
2026-03-07,22,4343.0,2405.363,3975.823,6381.186,10724.186
2026-03-07,23,4633.0,2247.46,3764.822,6012.282,10645.282
2026-03-07,24,4716.0,2247.46,3764.822,6012.282,10728.282
2026-03-07,25,4708.0,2092.454,3896.718,5989.1720000000005,10697.172
2026-03-07,26,4600.0,2092.454,3896.718,5989.1720000000005,10589.172
2026-03-07,27,4358.0,2021.814,3947.269,5969.083,10327.082999999999
2026-03-07,28,3980.0,2021.814,3947.269,5969.083,9949.082999999999
2026-03-07,29,3481.0,2040.091,3847.112,5887.2029999999995,9368.203
2026-03-07,30,2902.0,2040.091,3847.112,5887.2029999999995,8789.203
2026-03-07,31,2292.0,2091.999,3656.512,5748.511,8040.511
2026-03-07,32,1700.0,2091.999,3656.512,5748.511,7448.511
2026-03-07,33,1166.0,2178.785,3390.085,5568.87,6734.87
2026-03-07,34,690.0,2178.785,3390.085,5568.87,6258.87
2026-03-07,35,280.0,2332.554,3136.829,5469.383,5749.383
2026-03-07,36,17.0,2332.554,3136.829,5469.383,5486.383
2026-03-07,37,0.0,2583.439,3192.549,5775.987999999999,5775.987999999999
2026-03-07,38,0.0,2583.439,3192.549,5775.987999999999,5775.987999999999
2026-03-07,39,0.0,2861.27,3474.372,6335.642,6335.642
2026-03-07,40,0.0,2861.27,3474.372,6335.642,6335.642
2026-03-07,41,0.0,2989.635,3661.255,6650.89,6650.89
2026-03-07,42,0.0,2989.635,3661.255,6650.89,6650.89
2026-03-07,43,0.0,2923.71,3735.54,6659.25,6659.25
2026-03-07,44,0.0,2923.71,3735.54,6659.25,6659.25
2026-03-07,45,0.0,2768.994,3759.317,6528.311,6528.311
2026-03-07,46,0.0,2768.994,3759.317,6528.311,6528.311
2026-03-07,47,0.0,2587.819,3746.913,6334.732,6334.732
2026-03-07,48,0.0,2587.819,3746.913,6334.732,6334.732
