settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-06-14,1,0.0,3372.0,1760.0,5132.0,5132.0
2026-06-14,2,0.0,3333.0,1785.0,5118.0,5118.0
2026-06-14,3,0.0,9033.0,4471.0,13504.0,13504.0
2026-06-14,4,0.0,8971.0,4287.0,13258.0,13258.0
2026-06-14,5,0.0,8897.0,4096.0,12993.0,12993.0
2026-06-14,6,0.0,8817.0,3902.0,12719.0,12719.0
2026-06-14,7,0.0,8678.0,3721.0,12399.0,12399.0
2026-06-14,8,0.0,8486.0,3554.0,12040.0,12040.0
2026-06-14,9,10.0,8277.0,3398.0,11675.0,11685.0
2026-06-14,10,82.0,8055.0,3253.0,11308.0,11390.0
2026-06-14,11,198.0,7788.0,3088.0,10876.0,11074.0
2026-06-14,12,743.0,7465.0,2909.0,10374.0,11117.0
2026-06-14,13,1652.0,7107.0,2711.0,9818.0,11470.0
2026-06-14,14,2700.0,6651.0,2508.0,9159.0,11859.0
2026-06-14,15,3726.0,6240.0,2369.0,8609.0,12335.0
2026-06-14,16,4784.0,5769.0,2282.0,8051.0,12835.0
2026-06-14,17,5912.0,5387.0,2206.0,7593.0,13505.0
2026-06-14,18,7146.0,5078.0,2141.0,7219.0,14365.0
2026-06-14,19,8252.0,4791.0,2095.0,6886.0,15138.0
2026-06-14,20,9217.0,4549.0,2060.0,6609.0,15826.0
2026-06-14,21,10091.0,4357.0,2024.0,6381.0,16472.0
2026-06-14,22,10796.0,4206.0,1976.0,6182.0,16978.0
2026-06-14,23,11344.0,4067.0,1925.0,5992.0,17336.0
2026-06-14,24,11662.0,3944.0,1865.0,5809.0,17471.0
2026-06-14,25,11875.0,3847.0,1804.0,5651.0,17526.0
2026-06-14,26,11926.0,3771.0,1742.0,5513.0,17439.0
2026-06-14,27,11912.0,3724.0,1687.0,5411.0,17323.0
2026-06-14,28,11770.0,3700.0,1636.0,5336.0,17106.0
2026-06-14,29,11578.0,3699.0,1592.0,5291.0,16869.0
2026-06-14,30,11261.0,3726.0,1554.0,5280.0,16541.0
2026-06-14,31,10847.0,3768.0,1521.0,5289.0,16136.0
2026-06-14,32,10185.0,3831.0,1493.0,5324.0,15509.0
2026-06-14,33,9411.0,3893.0,1470.0,5363.0,14774.0
2026-06-14,34,8533.0,3963.0,1452.0,5415.0,13948.0
2026-06-14,35,7556.0,4006.0,1433.0,5439.0,12995.0
2026-06-14,36,6328.0,4023.0,1414.0,5437.0,11765.0
2026-06-14,37,5063.0,4057.0,1395.0,5452.0,10515.0
2026-06-14,38,4006.0,4102.0,1380.0,5482.0,9488.0
2026-06-14,39,3125.0,4112.0,1363.0,5475.0,8600.0
2026-06-14,40,2186.0,4085.0,1349.0,5434.0,7620.0
2026-06-14,41,1321.0,4027.0,1351.0,5378.0,6699.0
2026-06-14,42,606.0,3945.0,1383.0,5328.0,5934.0
2026-06-14,43,202.0,3845.0,1442.0,5287.0,5489.0
2026-06-14,44,68.0,3740.0,1531.0,5271.0,5339.0
2026-06-14,45,0.0,3625.0,1605.0,5230.0,5230.0
2026-06-14,46,0.0,3507.0,1653.0,5160.0,5160.0
2026-06-14,47,0.0,3428.0,1697.0,5125.0,5125.0
2026-06-14,48,0.0,3398.0,1726.0,5124.0,5124.0
