settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-03-06,1,0.0,8615.743,8666.093,17281.836000000003,17281.836000000003
2025-03-06,2,0.0,8615.743,8666.093,17281.836000000003,17281.836000000003
2025-03-06,3,0.0,8289.157,8361.763,16650.92,16650.92
2025-03-06,4,0.0,8289.157,8361.763,16650.92,16650.92
2025-03-06,5,0.0,8019.181,8121.422,16140.603,16140.603
2025-03-06,6,0.0,8019.181,8121.422,16140.603,16140.603
2025-03-06,7,0.0,7905.3,7885.907,15791.207,15791.207
2025-03-06,8,0.0,7905.3,7885.907,15791.207,15791.207
2025-03-06,9,0.0,7889.036,7691.914,15580.95,15580.95
2025-03-06,10,0.0,7889.036,7691.914,15580.95,15580.95
2025-03-06,11,0.0,7759.741,7493.7,15253.440999999999,15253.440999999999
2025-03-06,12,0.0,7759.741,7493.7,15253.440999999999,15253.440999999999
2025-03-06,13,0.0,7750.837,7495.874,15246.711,15246.711
2025-03-06,14,239.0,7750.837,7495.874,15246.711,15485.711
2025-03-06,15,910.0,7942.246,7558.571,15500.817,16410.817
2025-03-06,16,1876.0,7942.246,7558.571,15500.817,17376.817
2025-03-06,17,2934.0,8300.179,7532.258,15832.437,18766.436999999998
2025-03-06,18,3933.0,8300.179,7532.258,15832.437,19765.436999999998
2025-03-06,19,4772.0,8731.28,7194.812,15926.092,20698.092
2025-03-06,20,5491.0,8731.28,7194.812,15926.092,21417.092
2025-03-06,21,6138.0,8869.739,7213.353,16083.092,22221.092
2025-03-06,22,6665.0,8869.739,7213.353,16083.092,22748.092
2025-03-06,23,7007.0,9198.825,7702.601,16901.426,23908.426
2025-03-06,24,7132.0,9198.825,7702.601,16901.426,24033.426
2025-03-06,25,7028.0,9488.629,8305.307,17793.936,24821.936
2025-03-06,26,6710.0,9488.629,8305.307,17793.936,24503.936
2025-03-06,27,6211.0,9890.042,8793.951,18683.993,24894.993
2025-03-06,28,5598.0,9890.042,8793.951,18683.993,24281.993
2025-03-06,29,4924.0,10188.501,8857.576,19046.076999999997,23970.076999999997
2025-03-06,30,4159.0,10188.501,8857.576,19046.076999999997,23205.076999999997
2025-03-06,31,3277.0,10316.236,8663.758,18979.994,22256.994
2025-03-06,32,2381.0,10316.236,8663.758,18979.994,21360.994
2025-03-06,33,1585.0,10528.166,8459.636,18987.802,20572.802
2025-03-06,34,909.0,10528.166,8459.636,18987.802,19896.802
2025-03-06,35,368.0,10759.294,8594.974,19354.268,19722.268
2025-03-06,36,36.0,10759.294,8594.974,19354.268,19390.268
2025-03-06,37,0.0,11353.775,8778.007,20131.782,20131.782
2025-03-06,38,0.0,11353.775,8778.007,20131.782,20131.782
2025-03-06,39,0.0,11800.88,8946.797,20747.677,20747.677
2025-03-06,40,0.0,11800.88,8946.797,20747.677,20747.677
2025-03-06,41,0.0,12061.065,8950.834,21011.899,21011.899
2025-03-06,42,0.0,12061.065,8950.834,21011.899,21011.899
2025-03-06,43,0.0,12099.599,8890.399,20989.998,20989.998
2025-03-06,44,0.0,12099.599,8890.399,20989.998,20989.998
2025-03-06,45,0.0,11865.53,8591.238,20456.768,20456.768
2025-03-06,46,0.0,11865.53,8591.238,20456.768,20456.768
2025-03-06,47,0.0,11627.886,8190.468,19818.354,19818.354
2025-03-06,48,0.0,11627.886,8190.468,19818.354,19818.354
