settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-01-12,1,0.0,14448.292,11940.61,26388.902000000002,26388.902000000002
2026-01-12,2,0.0,14448.292,11940.61,26388.902000000002,26388.902000000002
2026-01-12,3,0.0,14683.27,11769.451,26452.720999999998,26452.720999999998
2026-01-12,4,0.0,14683.27,11769.451,26452.720999999998,26452.720999999998
2026-01-12,5,0.0,14623.946,11638.866,26262.811999999998,26262.811999999998
2026-01-12,6,0.0,14623.946,11638.866,26262.811999999998,26262.811999999998
2026-01-12,7,0.0,14498.922,11552.971,26051.893,26051.893
2026-01-12,8,0.0,14498.922,11552.971,26051.893,26051.893
2026-01-12,9,0.0,14425.025,11475.33,25900.355,25900.355
2026-01-12,10,0.0,14425.025,11475.33,25900.355,25900.355
2026-01-12,11,0.0,14384.235,11355.966,25740.201,25740.201
2026-01-12,12,0.0,14384.235,11355.966,25740.201,25740.201
2026-01-12,13,0.0,14304.43,11207.611,25512.041,25512.041
2026-01-12,14,0.0,14304.43,11207.611,25512.041,25512.041
2026-01-12,15,0.0,14196.661,11049.088,25245.749,25245.749
2026-01-12,16,0.0,14196.661,11049.088,25245.749,25245.749
2026-01-12,17,117.0,14054.479,10951.717,25006.196,25123.196
2026-01-12,18,330.0,14054.479,10951.717,25006.196,25336.196
2026-01-12,19,627.0,13916.913,10848.841,24765.754,25392.754
2026-01-12,20,974.0,13916.913,10848.841,24765.754,25739.754
2026-01-12,21,1321.0,13744.78,10686.248,24431.028,25752.028
2026-01-12,22,1581.0,13744.78,10686.248,24431.028,26012.028
2026-01-12,23,1684.0,13518.948,10501.292,24020.239999999998,25704.239999999998
2026-01-12,24,1661.0,13518.948,10501.292,24020.239999999998,25681.239999999998
2026-01-12,25,1569.0,13388.724,10243.448,23632.172,25201.172
2026-01-12,26,1447.0,13388.724,10243.448,23632.172,25079.172
2026-01-12,27,1313.0,13210.358,9885.324,23095.682,24408.682
2026-01-12,28,1127.0,13210.358,9885.324,23095.682,24222.682
2026-01-12,29,850.0,12920.69,9390.283,22310.972999999998,23160.972999999998
2026-01-12,30,526.0,12920.69,9390.283,22310.972999999998,22836.972999999998
2026-01-12,31,223.0,12642.144,8749.478,21391.622,21614.622
2026-01-12,32,20.0,12642.144,8749.478,21391.622,21411.622
2026-01-12,33,0.0,12375.309,8049.625,20424.934,20424.934
2026-01-12,34,0.0,12375.309,8049.625,20424.934,20424.934
2026-01-12,35,0.0,12137.643,7455.93,19593.573,19593.573
2026-01-12,36,0.0,12137.643,7455.93,19593.573,19593.573
2026-01-12,37,0.0,12041.539,7012.511,19054.050000000003,19054.050000000003
2026-01-12,38,0.0,12041.539,7012.511,19054.050000000003,19054.050000000003
2026-01-12,39,0.0,12014.85,6595.189,18610.039,18610.039
2026-01-12,40,0.0,12014.85,6595.189,18610.039,18610.039
2026-01-12,41,0.0,11937.936,6171.76,18109.696,18109.696
2026-01-12,42,0.0,11937.936,6171.76,18109.696,18109.696
2026-01-12,43,0.0,11746.672,5750.738,17497.41,17497.41
2026-01-12,44,0.0,11746.672,5750.738,17497.41,17497.41
2026-01-12,45,0.0,11428.739,5392.692,16821.431,16821.431
2026-01-12,46,0.0,11428.739,5392.692,16821.431,16821.431
2026-01-12,47,0.0,10941.57,5112.386,16053.956,16053.956
2026-01-12,48,0.0,10941.57,5112.386,16053.956,16053.956
