settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-03-09,1,0.0,7322.777,2154.434,9477.211,9477.211
2025-03-09,2,0.0,7322.777,2154.434,9477.211,9477.211
2025-03-09,3,0.0,6631.919,1940.931,8572.85,8572.85
2025-03-09,4,0.0,6631.919,1940.931,8572.85,8572.85
2025-03-09,5,0.0,5825.323,1810.292,7635.615,7635.615
2025-03-09,6,0.0,5825.323,1810.292,7635.615,7635.615
2025-03-09,7,0.0,5217.533,1777.163,6994.696,6994.696
2025-03-09,8,0.0,5217.533,1777.163,6994.696,6994.696
2025-03-09,9,0.0,4734.451,1775.292,6509.743,6509.743
2025-03-09,10,0.0,4734.451,1775.292,6509.743,6509.743
2025-03-09,11,0.0,4461.545,1796.169,6257.714,6257.714
2025-03-09,12,0.0,4461.545,1796.169,6257.714,6257.714
2025-03-09,13,17.0,4421.673,1790.593,6212.266,6229.266
2025-03-09,14,267.0,4421.673,1790.593,6212.266,6479.266
2025-03-09,15,933.0,4459.182,1804.716,6263.897999999999,7196.897999999999
2025-03-09,16,1888.0,4459.182,1804.716,6263.897999999999,8151.897999999999
2025-03-09,17,2963.0,4332.487,1678.099,6010.586,8973.586
2025-03-09,18,4132.0,4332.487,1678.099,6010.586,10142.586
2025-03-09,19,5356.0,4050.951,1350.034,5400.985000000001,10756.985
2025-03-09,20,6415.0,4050.951,1350.034,5400.985000000001,11815.985
2025-03-09,21,7124.0,3656.927,1100.276,4757.203,11881.203000000001
2025-03-09,22,7613.0,3656.927,1100.276,4757.203,12370.203000000001
2025-03-09,23,8036.0,3382.293,1033.562,4415.855,12451.855
2025-03-09,24,8325.0,3382.293,1033.562,4415.855,12740.855
2025-03-09,25,8380.0,3234.302,1052.598,4286.9,12666.9
2025-03-09,26,8178.0,3234.302,1052.598,4286.9,12464.9
2025-03-09,27,7727.0,3175.246,1162.945,4338.191,12065.190999999999
2025-03-09,28,7084.0,3175.246,1162.945,4338.191,11422.190999999999
2025-03-09,29,6304.0,3145.71,1181.793,4327.503,10631.503
2025-03-09,30,5427.0,3145.71,1181.793,4327.503,9754.503
2025-03-09,31,4482.0,3216.532,1181.522,4398.054,8880.054
2025-03-09,32,3498.0,3216.532,1181.522,4398.054,7896.054
2025-03-09,33,2504.0,3281.872,1189.077,4470.949,6974.949
2025-03-09,34,1543.0,3281.872,1189.077,4470.949,6013.949
2025-03-09,35,686.0,3337.978,1326.298,4664.276,5350.276
2025-03-09,36,114.0,3337.978,1326.298,4664.276,4778.276
2025-03-09,37,0.0,3342.071,1636.026,4978.097,4978.097
2025-03-09,38,0.0,3342.071,1636.026,4978.097,4978.097
2025-03-09,39,16.0,3247.575,1909.045,5156.62,5172.62
2025-03-09,40,0.0,3247.575,1909.045,5156.62,5156.62
2025-03-09,41,0.0,3159.286,2053.199,5212.485000000001,5212.485000000001
2025-03-09,42,0.0,3159.286,2053.199,5212.485000000001,5212.485000000001
2025-03-09,43,0.0,3167.822,2136.706,5304.528,5304.528
2025-03-09,44,0.0,3167.822,2136.706,5304.528,5304.528
2025-03-09,45,0.0,3106.208,2260.811,5367.019,5367.019
2025-03-09,46,0.0,3106.208,2260.811,5367.019,5367.019
2025-03-09,47,0.0,3136.319,2438.777,5575.096,5575.096
2025-03-09,48,0.0,3136.319,2438.777,5575.096,5575.096
