settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2024-11-10,1,0.0,1832.551,2100.096,3932.647,3932.647
2024-11-10,2,0.0,1832.551,2100.096,3932.647,3932.647
2024-11-10,3,0.0,1906.247,2176.191,4082.438,4082.438
2024-11-10,4,0.0,1906.247,2176.191,4082.438,4082.438
2024-11-10,5,0.0,1927.663,2248.151,4175.814,4175.814
2024-11-10,6,0.0,1927.663,2248.151,4175.814,4175.814
2024-11-10,7,0.0,1754.583,2325.676,4080.259,4080.259
2024-11-10,8,0.0,1754.583,2325.676,4080.259,4080.259
2024-11-10,9,0.0,1623.708,2338.573,3962.281,3962.281
2024-11-10,10,0.0,1623.708,2338.573,3962.281,3962.281
2024-11-10,11,0.0,1410.143,2394.259,3804.402,3804.402
2024-11-10,12,0.0,1410.143,2394.259,3804.402,3804.402
2024-11-10,13,0.0,1393.467,2480.363,3873.83,3873.83
2024-11-10,14,0.0,1393.467,2480.363,3873.83,3873.83
2024-11-10,15,41.0,1442.731,2553.496,3996.227,4037.227
2024-11-10,16,146.0,1442.731,2553.496,3996.227,4142.227
2024-11-10,17,345.0,1514.115,2635.737,4149.852,4494.852
2024-11-10,18,654.0,1514.115,2635.737,4149.852,4803.852
2024-11-10,19,1058.0,1646.086,2668.707,4314.793,5372.793
2024-11-10,20,1451.0,1646.086,2668.707,4314.793,5765.793
2024-11-10,21,1736.0,1766.848,2596.742,4363.59,6099.59
2024-11-10,22,1957.0,1766.848,2596.742,4363.59,6320.59
2024-11-10,23,2168.0,1963.143,2502.565,4465.7080000000005,6633.7080000000005
2024-11-10,24,2310.0,1963.143,2502.565,4465.7080000000005,6775.7080000000005
2024-11-10,25,2320.0,2139.196,2432.86,4572.0560000000005,6892.0560000000005
2024-11-10,26,2220.0,2139.196,2432.86,4572.0560000000005,6792.0560000000005
2024-11-10,27,2039.0,2315.958,2581.428,4897.386,6936.386
2024-11-10,28,1757.0,2315.958,2581.428,4897.386,6654.386
2024-11-10,29,1356.0,2408.334,2905.679,5314.013,6670.013
2024-11-10,30,885.0,2408.334,2905.679,5314.013,6199.013
2024-11-10,31,421.0,2554.14,3215.838,5769.978,6190.978
2024-11-10,32,91.0,2554.14,3215.838,5769.978,5860.978
2024-11-10,33,0.0,2769.493,3547.116,6316.609,6316.609
2024-11-10,34,0.0,2769.493,3547.116,6316.609,6316.609
2024-11-10,35,0.0,3239.272,3872.051,7111.323,7111.323
2024-11-10,36,0.0,3239.272,3872.051,7111.323,7111.323
2024-11-10,37,0.0,3744.634,4166.919,7911.553,7911.553
2024-11-10,38,0.0,3744.634,4166.919,7911.553,7911.553
2024-11-10,39,0.0,4279.289,4407.697,8686.986,8686.986
2024-11-10,40,0.0,4279.289,4407.697,8686.986,8686.986
2024-11-10,41,0.0,4607.012,4483.925,9090.937,9090.937
2024-11-10,42,0.0,4607.012,4483.925,9090.937,9090.937
2024-11-10,43,0.0,4918.131,4524.78,9442.911,9442.911
2024-11-10,44,0.0,4918.131,4524.78,9442.911,9442.911
2024-11-10,45,0.0,5556.455,4521.5,10077.955,10077.955
2024-11-10,46,0.0,5556.455,4521.5,10077.955,10077.955
2024-11-10,47,0.0,6099.826,4497.99,10597.815999999999,10597.815999999999
2024-11-10,48,0.0,6099.826,4497.99,10597.815999999999,10597.815999999999
