settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2024-08-06,1,0.0,5281.742,4756.941,10038.683,10038.683
2024-08-06,2,0.0,5281.742,4756.941,10038.683,10038.683
2024-08-06,3,0.0,5817.438,1887.763,7705.201,7705.201
2024-08-06,4,0.0,5817.438,1887.763,7705.201,7705.201
2024-08-06,5,0.0,5397.301,1773.785,7171.086,7171.086
2024-08-06,6,0.0,5397.301,1773.785,7171.086,7171.086
2024-08-06,7,0.0,4886.786,1666.679,6553.465,6553.465
2024-08-06,8,0.0,4886.786,1666.679,6553.465,6553.465
2024-08-06,9,0.0,4514.099,1573.862,6087.961,6087.961
2024-08-06,10,0.0,4514.099,1573.862,6087.961,6087.961
2024-08-06,11,0.0,4417.415,1498.926,5916.341,5916.341
2024-08-06,12,46.0,4417.415,1498.926,5916.341,5962.341
2024-08-06,13,198.0,4457.583,1457.363,5914.946,6112.946
2024-08-06,14,481.0,4457.583,1457.363,5914.946,6395.946
2024-08-06,15,910.0,4215.55,1420.999,5636.549,6546.549
2024-08-06,16,1461.0,4215.55,1420.999,5636.549,7097.549
2024-08-06,17,2101.0,3989.533,1487.354,5476.887,7577.887
2024-08-06,18,2800.0,3989.533,1487.354,5476.887,8276.886999999999
2024-08-06,19,3528.0,3888.839,1846.606,5735.445,9263.445
2024-08-06,20,4235.0,3888.839,1846.606,5735.445,9970.445
2024-08-06,21,4885.0,3951.641,2443.158,6394.799,11279.798999999999
2024-08-06,22,5485.0,3951.641,2443.158,6394.799,11879.798999999999
2024-08-06,23,6046.0,4195.692,3228.122,7423.814,13469.814
2024-08-06,24,6537.0,4195.692,3228.122,7423.814,13960.814
2024-08-06,25,6924.0,4480.767,4098.755,8579.522,15503.522
2024-08-06,26,7207.0,4480.767,4098.755,8579.522,15786.522
2024-08-06,27,7386.0,4872.589,4866.897,9739.486,17125.486
2024-08-06,28,7429.0,4872.589,4866.897,9739.486,17168.486
2024-08-06,29,7311.0,5159.422,5448.919,10608.341,17919.341
2024-08-06,30,7053.0,5159.422,5448.919,10608.341,17661.341
2024-08-06,31,6680.0,5034.877,5984.723,11019.6,17699.6
2024-08-06,32,6202.0,5034.877,5984.723,11019.6,17221.6
2024-08-06,33,5620.0,4974.631,6366.889,11341.52,16961.52
2024-08-06,34,4932.0,4974.631,6366.889,11341.52,16273.52
2024-08-06,35,4145.0,5054.107,6463.954,11518.061,15663.061
2024-08-06,36,3317.0,5054.107,6463.954,11518.061,14835.061
2024-08-06,37,2513.0,4869.737,6194.458,11064.195,13577.195
2024-08-06,38,1775.0,4869.737,6194.458,11064.195,12839.195
2024-08-06,39,1142.0,4943.727,5567.342,10511.069,11653.069
2024-08-06,40,625.0,4943.727,5567.342,10511.069,11136.069
2024-08-06,41,235.0,5154.144,4805.681,9959.825,10194.825
2024-08-06,42,0.0,5154.144,4805.681,9959.825,9959.825
2024-08-06,43,0.0,5135.556,4540.648,9676.204,9676.204
2024-08-06,44,0.0,5135.556,4540.648,9676.204,9676.204
2024-08-06,45,0.0,5258.889,4516.645,9775.534,9775.534
2024-08-06,46,0.0,5258.889,4516.645,9775.534,9775.534
2024-08-06,47,0.0,5156.614,4665.223,9821.837,9821.837
2024-08-06,48,0.0,5156.614,4665.223,9821.837,9821.837
