settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-05-30,1,0.0,3777.0,3082.0,6859.0,6859.0
2026-05-30,2,0.0,3683.0,3021.0,6704.0,6704.0
2026-05-30,3,0.0,4250.0,3401.0,7651.0,7651.0
2026-05-30,4,0.0,4009.0,3227.0,7236.0,7236.0
2026-05-30,5,0.0,3782.0,3074.0,6856.0,6856.0
2026-05-30,6,0.0,3581.0,2945.0,6526.0,6526.0
2026-05-30,7,0.0,3334.0,2823.0,6157.0,6157.0
2026-05-30,8,0.0,3040.0,2702.0,5742.0,5742.0
2026-05-30,9,3.0,2754.0,2584.0,5338.0,5341.0
2026-05-30,10,49.0,2478.0,2470.0,4948.0,4997.0
2026-05-30,11,169.0,2184.0,2343.0,4527.0,4696.0
2026-05-30,12,673.0,1889.0,2201.0,4090.0,4763.0
2026-05-30,13,1566.0,1671.0,2021.0,3692.0,5258.0
2026-05-30,14,2735.0,1524.0,1815.0,3339.0,6074.0
2026-05-30,15,3942.0,1441.0,1614.0,3055.0,6997.0
2026-05-30,16,5196.0,1418.0,1416.0,2834.0,8030.0
2026-05-30,17,6628.0,1403.0,1319.0,2722.0,9350.0
2026-05-30,18,8343.0,1389.0,1310.0,2699.0,11042.0
2026-05-30,19,9895.0,1357.0,1340.0,2697.0,12592.0
2026-05-30,20,11124.0,1309.0,1412.0,2721.0,13845.0
2026-05-30,21,12316.0,1262.0,1497.0,2759.0,15075.0
2026-05-30,22,13155.0,1215.0,1592.0,2807.0,15962.0
2026-05-30,23,13787.0,1166.0,1686.0,2852.0,16639.0
2026-05-30,24,14151.0,1113.0,1779.0,2892.0,17043.0
2026-05-30,25,14374.0,1069.0,1868.0,2937.0,17311.0
2026-05-30,26,14417.0,1040.0,1957.0,2997.0,17414.0
2026-05-30,27,14416.0,1031.0,2048.0,3079.0,17495.0
2026-05-30,28,14270.0,1039.0,2141.0,3180.0,17450.0
2026-05-30,29,14059.0,1067.0,2219.0,3286.0,17345.0
2026-05-30,30,13624.0,1127.0,2283.0,3410.0,17034.0
2026-05-30,31,13049.0,1222.0,2316.0,3538.0,16587.0
2026-05-30,32,12150.0,1376.0,2318.0,3694.0,15844.0
2026-05-30,33,11014.0,1548.0,2311.0,3859.0,14873.0
2026-05-30,34,9833.0,1727.0,2305.0,4032.0,13865.0
2026-05-30,35,8535.0,1909.0,2289.0,4198.0,12733.0
2026-05-30,36,6941.0,2087.0,2257.0,4344.0,11285.0
2026-05-30,37,5445.0,2295.0,2242.0,4537.0,9982.0
2026-05-30,38,4269.0,2540.0,2209.0,4749.0,9018.0
2026-05-30,39,3223.0,2773.0,2208.0,4981.0,8204.0
2026-05-30,40,2080.0,3009.0,2241.0,5250.0,7330.0
2026-05-30,41,1137.0,3216.0,2325.0,5541.0,6678.0
2026-05-30,42,412.0,3552.0,2464.0,6016.0,6428.0
2026-05-30,43,100.0,3731.0,2618.0,6349.0,6449.0
2026-05-30,44,24.0,3855.0,2786.0,6641.0,6665.0
2026-05-30,45,0.0,3918.0,2917.0,6835.0,6835.0
2026-05-30,46,0.0,3910.0,3012.0,6922.0,6922.0
2026-05-30,47,0.0,3888.0,3073.0,6961.0,6961.0
2026-05-30,48,0.0,3846.0,3102.0,6948.0,6948.0
