settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-12-29,1,0.0,1638.269,1101.925,2740.194,2740.194
2025-12-29,2,0.0,1638.269,1101.925,2740.194,2740.194
2025-12-29,3,0.0,1829.771,1115.968,2945.739,2945.739
2025-12-29,4,0.0,1829.771,1115.968,2945.739,2945.739
2025-12-29,5,0.0,2069.718,1188.798,3258.5159999999996,3258.5159999999996
2025-12-29,6,0.0,2069.718,1188.798,3258.5159999999996,3258.5159999999996
2025-12-29,7,0.0,2337.841,1285.65,3623.491,3623.491
2025-12-29,8,0.0,2337.841,1285.65,3623.491,3623.491
2025-12-29,9,0.0,2550.429,1370.531,3920.96,3920.96
2025-12-29,10,0.0,2550.429,1370.531,3920.96,3920.96
2025-12-29,11,0.0,2812.758,1463.633,4276.391,4276.391
2025-12-29,12,0.0,2812.758,1463.633,4276.391,4276.391
2025-12-29,13,0.0,3001.211,1543.601,4544.812,4544.812
2025-12-29,14,0.0,3001.211,1543.601,4544.812,4544.812
2025-12-29,15,0.0,3105.23,1595.099,4700.329,4700.329
2025-12-29,16,0.0,3105.23,1595.099,4700.329,4700.329
2025-12-29,17,86.0,3163.166,1598.918,4762.084,4848.084
2025-12-29,18,327.0,3163.166,1598.918,4762.084,5089.084
2025-12-29,19,783.0,3203.766,1574.219,4777.985000000001,5560.985000000001
2025-12-29,20,1375.0,3203.766,1574.219,4777.985000000001,6152.985000000001
2025-12-29,21,1987.0,3272.082,1529.997,4802.079,6789.079
2025-12-29,22,2480.0,3272.082,1529.997,4802.079,7282.079
2025-12-29,23,2745.0,3260.414,1452.147,4712.561,7457.561
2025-12-29,24,2812.0,3260.414,1452.147,4712.561,7524.561
2025-12-29,25,2737.0,3440.818,1383.176,4823.994000000001,7560.994000000001
2025-12-29,26,2541.0,3440.818,1383.176,4823.994000000001,7364.994000000001
2025-12-29,27,2234.0,3984.456,1377.377,5361.8330000000005,7595.8330000000005
2025-12-29,28,1816.0,3984.456,1377.377,5361.8330000000005,7177.8330000000005
2025-12-29,29,1302.0,4608.041,1485.103,6093.144,7395.144
2025-12-29,30,771.0,4608.041,1485.103,6093.144,6864.144
2025-12-29,31,318.0,5300.68,1705.494,7006.174,7324.174
2025-12-29,32,32.0,5300.68,1705.494,7006.174,7038.174
2025-12-29,33,0.0,5931.589,2034.397,7965.986,7965.986
2025-12-29,34,0.0,5931.589,2034.397,7965.986,7965.986
2025-12-29,35,0.0,6395.723,2447.886,8843.609,8843.609
2025-12-29,36,0.0,6395.723,2447.886,8843.609,8843.609
2025-12-29,37,0.0,6823.063,2854.963,9678.026,9678.026
2025-12-29,38,0.0,6823.063,2854.963,9678.026,9678.026
2025-12-29,39,0.0,7108.423,3174.726,10283.149,10283.149
2025-12-29,40,0.0,7108.423,3174.726,10283.149,10283.149
2025-12-29,41,0.0,7305.136,3331.299,10636.435000000001,10636.435000000001
2025-12-29,42,0.0,7305.136,3331.299,10636.435000000001,10636.435000000001
2025-12-29,43,0.0,7558.325,3319.509,10877.833999999999,10877.833999999999
2025-12-29,44,0.0,7558.325,3319.509,10877.833999999999,10877.833999999999
2025-12-29,45,0.0,7800.013,3191.971,10991.984,10991.984
2025-12-29,46,0.0,7800.013,3191.971,10991.984,10991.984
2025-12-29,47,0.0,7925.677,2987.174,10912.850999999999,10912.850999999999
2025-12-29,48,0.0,7925.677,2987.174,10912.850999999999,10912.850999999999
