settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2024-11-17,1,0.0,10691.068,5641.53,16332.597999999998,16332.597999999998
2024-11-17,2,0.0,10691.068,5641.53,16332.597999999998,16332.597999999998
2024-11-17,3,0.0,10702.489,5346.001,16048.49,16048.49
2024-11-17,4,0.0,10702.489,5346.001,16048.49,16048.49
2024-11-17,5,0.0,10595.846,5063.731,15659.577,15659.577
2024-11-17,6,0.0,10595.846,5063.731,15659.577,15659.577
2024-11-17,7,0.0,10434.579,4767.389,15201.968,15201.968
2024-11-17,8,0.0,10434.579,4767.389,15201.968,15201.968
2024-11-17,9,0.0,10028.141,4418.331,14446.472,14446.472
2024-11-17,10,0.0,10028.141,4418.331,14446.472,14446.472
2024-11-17,11,0.0,9700.713,4069.641,13770.354,13770.354
2024-11-17,12,0.0,9700.713,4069.641,13770.354,13770.354
2024-11-17,13,0.0,9708.568,3829.806,13538.374,13538.374
2024-11-17,14,0.0,9708.568,3829.806,13538.374,13538.374
2024-11-17,15,0.0,9473.514,3599.474,13072.988,13072.988
2024-11-17,16,150.0,9473.514,3599.474,13072.988,13222.988
2024-11-17,17,549.0,9289.404,3336.712,12626.116,13175.116
2024-11-17,18,1101.0,9289.404,3336.712,12626.116,13727.116
2024-11-17,19,1675.0,8730.182,3109.117,11839.299,13514.299
2024-11-17,20,2191.0,8730.182,3109.117,11839.299,14030.299
2024-11-17,21,2598.0,8532.243,2779.105,11311.348,13909.348
2024-11-17,22,2912.0,8532.243,2779.105,11311.348,14223.348
2024-11-17,23,3146.0,8023.54,2664.662,10688.202,13834.202
2024-11-17,24,3242.0,8023.54,2664.662,10688.202,13930.202
2024-11-17,25,3139.0,7940.79,2696.62,10637.41,13776.41
2024-11-17,26,2839.0,7940.79,2696.62,10637.41,13476.41
2024-11-17,27,2375.0,8080.205,2736.642,10816.847,13191.847
2024-11-17,28,1821.0,8080.205,2736.642,10816.847,12637.847
2024-11-17,29,1257.0,7820.706,2695.846,10516.552,11773.552
2024-11-17,30,737.0,7820.706,2695.846,10516.552,11253.552
2024-11-17,31,313.0,7574.771,2583.828,10158.599,10471.599
2024-11-17,32,49.0,7574.771,2583.828,10158.599,10207.599
2024-11-17,33,0.0,7303.852,2736.003,10039.855,10039.855
2024-11-17,34,0.0,7303.852,2736.003,10039.855,10039.855
2024-11-17,35,0.0,7008.532,2897.394,9905.926,9905.926
2024-11-17,36,0.0,7008.532,2897.394,9905.926,9905.926
2024-11-17,37,0.0,6765.548,2935.362,9700.91,9700.91
2024-11-17,38,0.0,6765.548,2935.362,9700.91,9700.91
2024-11-17,39,0.0,6681.899,2937.351,9619.25,9619.25
2024-11-17,40,0.0,6681.899,2937.351,9619.25,9619.25
2024-11-17,41,0.0,6444.079,2856.019,9300.098,9300.098
2024-11-17,42,0.0,6444.079,2856.019,9300.098,9300.098
2024-11-17,43,0.0,6147.11,2799.47,8946.58,8946.58
2024-11-17,44,0.0,6147.11,2799.47,8946.58,8946.58
2024-11-17,45,0.0,6206.083,2747.796,8953.878999999999,8953.878999999999
2024-11-17,46,0.0,6206.083,2747.796,8953.878999999999,8953.878999999999
2024-11-17,47,0.0,6058.826,2727.908,8786.734,8786.734
2024-11-17,48,0.0,6058.826,2727.908,8786.734,8786.734
