settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-03-20,1,0.0,626.331,804.113,1430.444,1430.444
2025-03-20,2,0.0,626.331,804.113,1430.444,1430.444
2025-03-20,3,0.0,602.049,767.8,1369.849,1369.849
2025-03-20,4,0.0,602.049,767.8,1369.849,1369.849
2025-03-20,5,0.0,613.921,712.595,1326.516,1326.516
2025-03-20,6,0.0,613.921,712.595,1326.516,1326.516
2025-03-20,7,0.0,595.445,671.712,1267.1570000000002,1267.1570000000002
2025-03-20,8,0.0,595.445,671.712,1267.1570000000002,1267.1570000000002
2025-03-20,9,0.0,537.928,650.918,1188.846,1188.846
2025-03-20,10,0.0,537.928,650.918,1188.846,1188.846
2025-03-20,11,0.0,521.362,666.378,1187.74,1187.74
2025-03-20,12,0.0,521.362,666.378,1187.74,1187.74
2025-03-20,13,247.0,592.443,689.908,1282.351,1529.351
2025-03-20,14,788.0,592.443,689.908,1282.351,2070.351
2025-03-20,15,1656.0,638.607,762.477,1401.0839999999998,3057.084
2025-03-20,16,2735.0,638.607,762.477,1401.0839999999998,4136.084
2025-03-20,17,3880.0,688.685,852.264,1540.949,5420.9490000000005
2025-03-20,18,4989.0,688.685,852.264,1540.949,6529.9490000000005
2025-03-20,19,5991.0,715.215,841.694,1556.909,7547.909
2025-03-20,20,6923.0,715.215,841.694,1556.909,8479.909
2025-03-20,21,7814.0,766.465,827.892,1594.357,9408.357
2025-03-20,22,8563.0,766.465,827.892,1594.357,10157.357
2025-03-20,23,9056.0,868.661,997.041,1865.702,10921.702
2025-03-20,24,9260.0,868.661,997.041,1865.702,11125.702
2025-03-20,25,9171.0,1086.979,1243.738,2330.717,11501.717
2025-03-20,26,8817.0,1086.979,1243.738,2330.717,11147.717
2025-03-20,27,8246.0,1410.585,1507.354,2917.9390000000003,11163.939
2025-03-20,28,7542.0,1410.585,1507.354,2917.9390000000003,10459.939
2025-03-20,29,6779.0,1873.379,1732.483,3605.862,10384.862000000001
2025-03-20,30,5946.0,1873.379,1732.483,3605.862,9551.862000000001
2025-03-20,31,5018.0,2366.014,1940.932,4306.946,9324.946
2025-03-20,32,4011.0,2366.014,1940.932,4306.946,8317.946
2025-03-20,33,2955.0,2987.812,2083.842,5071.654,8026.654
2025-03-20,34,1903.0,2987.812,2083.842,5071.654,6974.654
2025-03-20,35,939.0,3744.265,2339.81,6084.075,7023.075
2025-03-20,36,260.0,3744.265,2339.81,6084.075,6344.075
2025-03-20,37,0.0,4657.182,3350.002,8007.183999999999,8007.183999999999
2025-03-20,38,0.0,4657.182,3350.002,8007.183999999999,8007.183999999999
2025-03-20,39,0.0,5741.268,4350.313,10091.581,10091.581
2025-03-20,40,0.0,5741.268,4350.313,10091.581,10091.581
2025-03-20,41,0.0,6778.48,4963.583,11742.062999999998,11742.062999999998
2025-03-20,42,0.0,6778.48,4963.583,11742.062999999998,11742.062999999998
2025-03-20,43,0.0,7524.852,5507.631,13032.483,13032.483
2025-03-20,44,0.0,7524.852,5507.631,13032.483,13032.483
2025-03-20,45,0.0,8019.785,5895.123,13914.908,13914.908
2025-03-20,46,0.0,8019.785,5895.123,13914.908,13914.908
2025-03-20,47,0.0,8422.254,6204.423,14626.677,14626.677
2025-03-20,48,0.0,8422.254,6204.423,14626.677,14626.677
