settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2026-01-24,1,0.0,13014.287,8391.42,21405.707000000002,21405.707000000002
2026-01-24,2,0.0,13014.287,8391.42,21405.707000000002,21405.707000000002
2026-01-24,3,0.0,12781.669,8215.666,20997.335,20997.335
2026-01-24,4,0.0,12781.669,8215.666,20997.335,20997.335
2026-01-24,5,0.0,12486.487,8059.46,20545.947,20545.947
2026-01-24,6,0.0,12486.487,8059.46,20545.947,20545.947
2026-01-24,7,0.0,12236.369,7964.934,20201.303,20201.303
2026-01-24,8,0.0,12236.369,7964.934,20201.303,20201.303
2026-01-24,9,0.0,12138.373,7911.461,20049.834,20049.834
2026-01-24,10,0.0,12138.373,7911.461,20049.834,20049.834
2026-01-24,11,0.0,12170.469,7926.293,20096.762,20096.762
2026-01-24,12,0.0,12170.469,7926.293,20096.762,20096.762
2026-01-24,13,0.0,12234.655,7974.862,20209.517,20209.517
2026-01-24,14,0.0,12234.655,7974.862,20209.517,20209.517
2026-01-24,15,0.0,12289.753,8060.348,20350.101000000002,20350.101000000002
2026-01-24,16,0.0,12289.753,8060.348,20350.101000000002,20350.101000000002
2026-01-24,17,214.0,12292.446,8169.077,20461.523,20675.523
2026-01-24,18,705.0,12292.446,8169.077,20461.523,21166.523
2026-01-24,19,1492.0,12233.353,8187.004,20420.357,21912.357
2026-01-24,20,2369.0,12233.353,8187.004,20420.357,22789.357
2026-01-24,21,3122.0,12201.234,8102.476,20303.71,23425.71
2026-01-24,22,3756.0,12201.234,8102.476,20303.71,24059.71
2026-01-24,23,4292.0,12173.118,8073.976,20247.094,24539.094
2026-01-24,24,4605.0,12173.118,8073.976,20247.094,24852.094
2026-01-24,25,4586.0,12074.984,8149.574,20224.558,24810.558
2026-01-24,26,4336.0,12074.984,8149.574,20224.558,24560.558
2026-01-24,27,3965.0,11970.901,8218.133,20189.034,24154.034
2026-01-24,28,3413.0,11970.901,8218.133,20189.034,23602.034
2026-01-24,29,2631.0,12037.534,8274.657,20312.191,22943.191
2026-01-24,30,1779.0,12037.534,8274.657,20312.191,22091.191
2026-01-24,31,1040.0,12292.668,8402.424,20695.092,21735.092
2026-01-24,32,489.0,12292.668,8402.424,20695.092,21184.092
2026-01-24,33,156.0,12644.085,8632.483,21276.568,21432.568
2026-01-24,34,0.0,12644.085,8632.483,21276.568,21276.568
2026-01-24,35,0.0,13023.425,8890.934,21914.358999999997,21914.358999999997
2026-01-24,36,0.0,13023.425,8890.934,21914.358999999997,21914.358999999997
2026-01-24,37,0.0,13362.422,9131.777,22494.199,22494.199
2026-01-24,38,0.0,13362.422,9131.777,22494.199,22494.199
2026-01-24,39,0.0,13623.333,9309.414,22932.747000000003,22932.747000000003
2026-01-24,40,0.0,13623.333,9309.414,22932.747000000003,22932.747000000003
2026-01-24,41,0.0,13680.861,9381.155,23062.016000000003,23062.016000000003
2026-01-24,42,0.0,13680.861,9381.155,23062.016000000003,23062.016000000003
2026-01-24,43,0.0,13659.349,9396.823,23056.172,23056.172
2026-01-24,44,0.0,13659.349,9396.823,23056.172,23056.172
2026-01-24,45,0.0,13602.265,9364.251,22966.516,22966.516
2026-01-24,46,0.0,13602.265,9364.251,22966.516,22966.516
2026-01-24,47,0.0,13534.165,9285.32,22819.485,22819.485
2026-01-24,48,0.0,13534.165,9285.32,22819.485,22819.485
