settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2024-11-02,1,0.0,1015.531,1045.291,2060.822,2060.822
2024-11-02,2,0.0,1015.531,1045.291,2060.822,2060.822
2024-11-02,3,0.0,1232.785,1147.363,2380.148,2380.148
2024-11-02,4,0.0,1232.785,1147.363,2380.148,2380.148
2024-11-02,5,0.0,1636.304,1285.215,2921.5190000000002,2921.5190000000002
2024-11-02,6,0.0,1636.304,1285.215,2921.5190000000002,2921.5190000000002
2024-11-02,7,0.0,2253.893,1478.362,3732.255,3732.255
2024-11-02,8,0.0,2253.893,1478.362,3732.255,3732.255
2024-11-02,9,0.0,2873.612,1657.579,4531.191,4531.191
2024-11-02,10,0.0,2873.612,1657.579,4531.191,4531.191
2024-11-02,11,0.0,3213.44,1820.74,5034.18,5034.18
2024-11-02,12,0.0,3213.44,1820.74,5034.18,5034.18
2024-11-02,13,0.0,3296.983,1967.167,5264.15,5264.15
2024-11-02,14,0.0,3296.983,1967.167,5264.15,5264.15
2024-11-02,15,22.0,3284.786,2158.219,5443.005,5465.005
2024-11-02,16,89.0,3284.786,2158.219,5443.005,5532.005
2024-11-02,17,247.0,3253.909,2364.219,5618.128000000001,5865.128000000001
2024-11-02,18,479.0,3253.909,2364.219,5618.128000000001,6097.128000000001
2024-11-02,19,750.0,3195.356,2550.876,5746.232,6496.232
2024-11-02,20,1010.0,3195.356,2550.876,5746.232,6756.232
2024-11-02,21,1220.0,3118.919,2644.875,5763.794,6983.794
2024-11-02,22,1397.0,3118.919,2644.875,5763.794,7160.794
2024-11-02,23,1557.0,2925.912,2786.169,5712.081,7269.081
2024-11-02,24,1664.0,2925.912,2786.169,5712.081,7376.081
2024-11-02,25,1679.0,2812.032,2877.892,5689.924,7368.924
2024-11-02,26,1597.0,2812.032,2877.892,5689.924,7286.924
2024-11-02,27,1428.0,2695.777,2864.725,5560.502,6988.502
2024-11-02,28,1197.0,2695.777,2864.725,5560.502,6757.502
2024-11-02,29,929.0,2621.227,2723.577,5344.804,6273.804
2024-11-02,30,637.0,2621.227,2723.577,5344.804,5981.804
2024-11-02,31,338.0,2630.377,2532.064,5162.441,5500.441
2024-11-02,32,111.0,2630.377,2532.064,5162.441,5273.441
2024-11-02,33,15.0,2695.058,2377.365,5072.423,5087.423
2024-11-02,34,0.0,2695.058,2377.365,5072.423,5072.423
2024-11-02,35,0.0,2774.926,2324.447,5099.373,5099.373
2024-11-02,36,0.0,2774.926,2324.447,5099.373,5099.373
2024-11-02,37,0.0,2906.952,2267.138,5174.09,5174.09
2024-11-02,38,0.0,2906.952,2267.138,5174.09,5174.09
2024-11-02,39,0.0,2904.002,2243.015,5147.017,5147.017
2024-11-02,40,0.0,2904.002,2243.015,5147.017,5147.017
2024-11-02,41,0.0,2884.029,2200.252,5084.281,5084.281
2024-11-02,42,0.0,2884.029,2200.252,5084.281,5084.281
2024-11-02,43,0.0,2844.766,2192.608,5037.374,5037.374
2024-11-02,44,0.0,2844.766,2192.608,5037.374,5037.374
2024-11-02,45,0.0,2687.983,1983.812,4671.795,4671.795
2024-11-02,46,0.0,2687.983,1983.812,4671.795,4671.795
2024-11-02,47,0.0,2518.978,1925.638,4444.616,4444.616
2024-11-02,48,0.0,2518.978,1925.638,4444.616,4444.616
