settlementDate,settlementPeriod,solar_mw,wind_offshore_mw,wind_onshore_mw,wind_total_mw,renewable_total_mw
2025-05-19,1,0.0,2872.461,1769.806,4642.267,4642.267
2025-05-19,2,0.0,2872.461,1769.806,4642.267,4642.267
2025-05-19,3,0.0,2042.641,2930.097,4972.738,4972.738
2025-05-19,4,0.0,2042.641,2930.097,4972.738,4972.738
2025-05-19,5,0.0,1989.285,2891.491,4880.776,4880.776
2025-05-19,6,0.0,1989.285,2891.491,4880.776,4880.776
2025-05-19,7,0.0,1838.1,2935.032,4773.132,4773.132
2025-05-19,8,0.0,1838.1,2935.032,4773.132,4773.132
2025-05-19,9,0.0,1724.774,2938.864,4663.638,4663.638
2025-05-19,10,0.0,1724.774,2938.864,4663.638,4663.638
2025-05-19,11,116.0,1724.48,2943.63,4668.110000000001,4784.110000000001
2025-05-19,12,361.0,1724.48,2943.63,4668.110000000001,5029.110000000001
2025-05-19,13,756.0,1722.541,2767.419,4489.96,5245.96
2025-05-19,14,1293.0,1722.541,2767.419,4489.96,5782.96
2025-05-19,15,1952.0,1714.514,2452.083,4166.597,6118.597
2025-05-19,16,2682.0,1714.514,2452.083,4166.597,6848.597
2025-05-19,17,3438.0,1761.247,2492.263,4253.51,7691.51
2025-05-19,18,4231.0,1761.247,2492.263,4253.51,8484.51
2025-05-19,19,5079.0,1773.135,2642.781,4415.916,9494.916000000001
2025-05-19,20,5979.0,1773.135,2642.781,4415.916,10394.916000000001
2025-05-19,21,6891.0,1765.438,2892.83,4658.268,11549.268
2025-05-19,22,7653.0,1765.438,2892.83,4658.268,12311.268
2025-05-19,23,8137.0,1819.423,3087.496,4906.919,13043.919
2025-05-19,24,8462.0,1819.423,3087.496,4906.919,13368.919
2025-05-19,25,8755.0,1956.345,3193.146,5149.491,13904.491
2025-05-19,26,9008.0,1956.345,3193.146,5149.491,14157.491
2025-05-19,27,9176.0,2084.638,3202.946,5287.584,14463.583999999999
2025-05-19,28,9192.0,2084.638,3202.946,5287.584,14479.583999999999
2025-05-19,29,8996.0,2216.338,3108.469,5324.807000000001,14320.807
2025-05-19,30,8549.0,2216.338,3108.469,5324.807000000001,13873.807
2025-05-19,31,7850.0,2328.179,2981.057,5309.236,13159.236
2025-05-19,32,7080.0,2328.179,2981.057,5309.236,12389.236
2025-05-19,33,6399.0,2395.983,2806.442,5202.425,11601.425
2025-05-19,34,5664.0,2395.983,2806.442,5202.425,10866.425
2025-05-19,35,4730.0,2621.049,2423.544,5044.593,9774.593
2025-05-19,36,3741.0,2621.049,2423.544,5044.593,8785.593
2025-05-19,37,2862.0,2829.88,2274.759,5104.639,7966.639
2025-05-19,38,2066.0,2829.88,2274.759,5104.639,7170.639
2025-05-19,39,1309.0,3009.132,2085.372,5094.504,6403.504
2025-05-19,40,673.0,3009.132,2085.372,5094.504,5767.504
2025-05-19,41,247.0,3061.553,1774.142,4835.695,5082.695
2025-05-19,42,28.0,3061.553,1774.142,4835.695,4863.695
2025-05-19,43,0.0,3153.722,1877.952,5031.674,5031.674
2025-05-19,44,0.0,3153.722,1877.952,5031.674,5031.674
2025-05-19,45,0.0,3205.564,1956.011,5161.575,5161.575
2025-05-19,46,0.0,3205.564,1956.011,5161.575,5161.575
2025-05-19,47,0.0,3102.948,1856.391,4959.339,4959.339
2025-05-19,48,0.0,3102.948,1856.391,4959.339,4959.339
